number,interior_page,batch,subject,expected_filename,status,qa_status
1,9,B031,Calf,01_calf.png,Queued,Not Reviewed
2,11,B031,Foal,02_foal.png,Queued,Not Reviewed
3,13,B031,Piglet,03_piglet.png,Queued,Not Reviewed
4,15,B031,Lamb,04_lamb.png,Queued,Not Reviewed
5,17,B031,Kid,05_kid.png,Queued,Not Reviewed
6,19,B031,Chick,06_chick.png,Queued,Not Reviewed
7,21,B031,Duckling,07_duckling.png,Queued,Not Reviewed
8,23,B031,Gosling,08_gosling.png,Queued,Not Reviewed
9,25,B031,Bunny,09_bunny.png,Queued,Not Reviewed
10,27,B031,Kitten,10_kitten.png,Queued,Not Reviewed
11,29,B031,Puppy,11_puppy.png,Queued,Not Reviewed
12,31,B031,Fawn,12_fawn.png,Queued,Not Reviewed
13,33,B031,Cub Lion,13_cub_lion.png,Queued,Not Reviewed
14,35,B031,Cub Tiger,14_cub_tiger.png,Queued,Not Reviewed
15,37,B031,Cub Bear,15_cub_bear.png,Queued,Not Reviewed
16,39,B031,Elephant Calf,16_elephant_calf.png,Queued,Not Reviewed
17,41,B031,Giraffe Calf,17_giraffe_calf.png,Queued,Not Reviewed
18,43,B031,Zebra Foal,18_zebra_foal.png,Queued,Not Reviewed
19,45,B031,Rhino Calf,19_rhino_calf.png,Queued,Not Reviewed
20,47,B031,Hippo Calf,20_hippo_calf.png,Queued,Not Reviewed
21,49,B031,Kangaroo Joey,21_kangaroo_joey.png,Queued,Not Reviewed
22,51,B031,Koala Joey,22_koala_joey.png,Queued,Not Reviewed
23,53,B031,Wallaby Joey,23_wallaby_joey.png,Queued,Not Reviewed
24,55,B031,Wombat Joey,24_wombat_joey.png,Queued,Not Reviewed
25,57,B031,Penguin Chick,25_penguin_chick.png,Queued,Not Reviewed
26,59,B031,Owl Chick,26_owl_chick.png,Queued,Not Reviewed
27,61,B031,Eaglet,27_eaglet.png,Queued,Not Reviewed
28,63,B031,Flamingo Chick,28_flamingo_chick.png,Queued,Not Reviewed
29,65,B031,Puffin Chick,29_puffin_chick.png,Queued,Not Reviewed
30,67,B031,Seal Pup,30_seal_pup.png,Queued,Not Reviewed
31,69,B032,Sea Lion Pup,31_sea_lion_pup.png,Queued,Not Reviewed
32,71,B032,Dolphin Calf,32_dolphin_calf.png,Queued,Not Reviewed
33,73,B032,Whale Calf,33_whale_calf.png,Queued,Not Reviewed
34,75,B032,Orca Calf,34_orca_calf.png,Queued,Not Reviewed
35,77,B032,Shark Pup,35_shark_pup.png,Queued,Not Reviewed
36,79,B032,Sea Turtle Hatchling,36_sea_turtle_hatchling.png,Queued,Not Reviewed
37,81,B032,Crocodile Hatchling,37_crocodile_hatchling.png,Queued,Not Reviewed
38,83,B032,Alligator Hatchling,38_alligator_hatchling.png,Queued,Not Reviewed
39,85,B032,Snake Hatchling,39_snake_hatchling.png,Queued,Not Reviewed
40,87,B032,Lizard Hatchling,40_lizard_hatchling.png,Queued,Not Reviewed
41,89,B032,Froglet,41_froglet.png,Queued,Not Reviewed
42,91,B032,Tadpole,42_tadpole.png,Queued,Not Reviewed
43,93,B032,Axolotl Juvenile,43_axolotl_juvenile.png,Queued,Not Reviewed
44,95,B032,Monkey Infant,44_monkey_infant.png,Queued,Not Reviewed
45,97,B032,Gorilla Infant,45_gorilla_infant.png,Queued,Not Reviewed
46,99,B032,Chimpanzee Infant,46_chimpanzee_infant.png,Queued,Not Reviewed
47,101,B032,Orangutan Infant,47_orangutan_infant.png,Queued,Not Reviewed
48,103,B032,Meerkat Pup,48_meerkat_pup.png,Queued,Not Reviewed
49,105,B032,Otter Pup,49_otter_pup.png,Queued,Not Reviewed
50,107,B032,Fox Kit,50_fox_kit.png,Queued,Not Reviewed
51,109,B032,Wolf Pup,51_wolf_pup.png,Queued,Not Reviewed
52,111,B032,Coyote Pup,52_coyote_pup.png,Queued,Not Reviewed
53,113,B032,Raccoon Kit,53_raccoon_kit.png,Queued,Not Reviewed
54,115,B032,Hedgehog Hoglet,54_hedgehog_hoglet.png,Queued,Not Reviewed
55,117,B032,Squirrel Kit,55_squirrel_kit.png,Queued,Not Reviewed
56,119,B032,Bat Pup,56_bat_pup.png,Queued,Not Reviewed
57,121,B032,Porcupette,57_porcupette.png,Queued,Not Reviewed
58,123,B032,Llama Cria,58_llama_cria.png,Queued,Not Reviewed
59,125,B032,Alpaca Cria,59_alpaca_cria.png,Queued,Not Reviewed
60,127,B032,Camel Calf,60_camel_calf.png,Queued,Not Reviewed
