number,interior_page,batch,subject,expected_filename,status,qa_status
1,9,B051,Red Panda,01_red_panda.png,Queued,Not Reviewed
2,11,B051,Quokka,02_quokka.png,Queued,Not Reviewed
3,13,B051,Koala,03_koala.png,Queued,Not Reviewed
4,15,B051,Giant Panda,04_giant_panda.png,Queued,Not Reviewed
5,17,B051,Fennec Fox,05_fennec_fox.png,Queued,Not Reviewed
6,19,B051,Arctic Fox,06_arctic_fox.png,Queued,Not Reviewed
7,21,B051,Pika,07_pika.png,Queued,Not Reviewed
8,23,B051,Hedgehog,08_hedgehog.png,Queued,Not Reviewed
9,25,B051,Rabbit,09_rabbit.png,Queued,Not Reviewed
10,27,B051,Dwarf Rabbit,10_dwarf_rabbit.png,Queued,Not Reviewed
11,29,B051,Guinea Pig,11_guinea_pig.png,Queued,Not Reviewed
12,31,B051,Hamster,12_hamster.png,Queued,Not Reviewed
13,33,B051,Chinchilla,13_chinchilla.png,Queued,Not Reviewed
14,35,B051,Sugar Glider,14_sugar_glider.png,Queued,Not Reviewed
15,37,B051,Flying Squirrel,15_flying_squirrel.png,Queued,Not Reviewed
16,39,B051,Chipmunk,16_chipmunk.png,Queued,Not Reviewed
17,41,B051,Sea Otter,17_sea_otter.png,Queued,Not Reviewed
18,43,B051,River Otter,18_river_otter.png,Queued,Not Reviewed
19,45,B051,Meerkat,19_meerkat.png,Queued,Not Reviewed
20,47,B051,Sloth,20_sloth.png,Queued,Not Reviewed
21,49,B051,Capybara,21_capybara.png,Queued,Not Reviewed
22,51,B051,Pygmy Marmoset,22_pygmy_marmoset.png,Queued,Not Reviewed
23,53,B051,Tarsier,23_tarsier.png,Queued,Not Reviewed
24,55,B051,Ring-Tailed Lemur,24_ring_tailed_lemur.png,Queued,Not Reviewed
25,57,B051,Alpaca,25_alpaca.png,Queued,Not Reviewed
26,59,B051,Llama,26_llama.png,Queued,Not Reviewed
27,61,B051,Miniature Horse,27_miniature_horse.png,Queued,Not Reviewed
28,63,B051,Shetland Pony,28_shetland_pony.png,Queued,Not Reviewed
29,65,B051,Highland Cow,29_highland_cow.png,Queued,Not Reviewed
30,67,B051,Lamb,30_lamb.png,Queued,Not Reviewed
31,69,B052,Goat Kid,31_goat_kid.png,Queued,Not Reviewed
32,71,B052,Piglet,32_piglet.png,Queued,Not Reviewed
33,73,B052,Duckling,33_duckling.png,Queued,Not Reviewed
34,75,B052,Chick,34_chick.png,Queued,Not Reviewed
35,77,B052,Gosling,35_gosling.png,Queued,Not Reviewed
36,79,B052,Penguin Chick,36_penguin_chick.png,Queued,Not Reviewed
37,81,B052,Puffin,37_puffin.png,Queued,Not Reviewed
38,83,B052,Lovebird,38_lovebird.png,Queued,Not Reviewed
39,85,B052,Budgerigar,39_budgerigar.png,Queued,Not Reviewed
40,87,B052,Cockatiel,40_cockatiel.png,Queued,Not Reviewed
41,89,B052,Hummingbird,41_hummingbird.png,Queued,Not Reviewed
42,91,B052,Bluebird,42_bluebird.png,Queued,Not Reviewed
43,93,B052,Barn Owl,43_barn_owl.png,Queued,Not Reviewed
44,95,B052,Axolotl,44_axolotl.png,Queued,Not Reviewed
45,97,B052,Red-Eyed Tree Frog,45_red_eyed_tree_frog.png,Queued,Not Reviewed
46,99,B052,Leopard Gecko,46_leopard_gecko.png,Queued,Not Reviewed
47,101,B052,Crested Gecko,47_crested_gecko.png,Queued,Not Reviewed
48,103,B052,Baby Tortoise,48_baby_tortoise.png,Queued,Not Reviewed
49,105,B052,Sea Turtle Hatchling,49_sea_turtle_hatchling.png,Queued,Not Reviewed
50,107,B052,Clownfish,50_clownfish.png,Queued,Not Reviewed
51,109,B052,Seahorse,51_seahorse.png,Queued,Not Reviewed
52,111,B052,Pufferfish,52_pufferfish.png,Queued,Not Reviewed
53,113,B052,Bottlenose Dolphin,53_bottlenose_dolphin.png,Queued,Not Reviewed
54,115,B052,Beluga Whale,54_beluga_whale.png,Queued,Not Reviewed
55,117,B052,Harbor Seal,55_harbor_seal.png,Queued,Not Reviewed
56,119,B052,Manatee,56_manatee.png,Queued,Not Reviewed
57,121,B052,Nudibranch,57_nudibranch.png,Queued,Not Reviewed
58,123,B052,Ladybug,58_ladybug.png,Queued,Not Reviewed
59,125,B052,Bumblebee,59_bumblebee.png,Queued,Not Reviewed
60,127,B052,Luna Moth,60_luna_moth.png,Queued,Not Reviewed
